START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,Driver_Rating,Passenger_Rating,Ride_Distance_km,Ride_Duration_min,Surge_Pricing_Multiplier,Weather_Condition,Traffic_Level,Payment_Method,Promo_Code_Used,Cancellation_Status,Pickup_Area_Type,Drop_Area_Type,Vehicle_Type,Driver_Experience_Years,Customer_Support_Calls,Base_Fare,Cost_Per_Km,Estimated_Fare,Total_Fare,Fare_Per_Minute,Hour,Peak_Hour,Day_of_Week,Weekend_Ride,Long_Ride_Flag,High_Traffic_Flag,High_Rated_Driver,Discount_Amount,Final_Payable_Amount,
,7/23/2016 16:10,Business,Morrisville,Cary,6.3,,3.8,4.5,16.15,80,1.82,Rainy,High,Cash,Yes,Cancelled by Passenger,Rural,Suburban,SUV,3,1,50,12,243.8,443.716,3.0475,,No,,No,Yes,Yes,No,24.38,419.336,
,7/23/2016 20:33,Business,Cary,Durham,10.4,Meeting,4,3.3,2.58,43,2.64,Rainy,Low,Wallet,Yes,Cancelled by Driver,Suburban,Urban,SUV,12,1,50,12,80.96,213.7344,1.882790698,,No,,No,No,No,No,8.096,205.6384,
,7/23/2016 23:43,Business,Durham,Cary,9.9,Meeting,4.8,4.1,29.22,94,2.79,Foggy,High,Cash,No,Cancelled by Driver,Urban,Urban,Sedan,1,1,50,12,400.64,1117.7856,4.26212766,,No,,No,Yes,Yes,Yes,0,1117.7856,
,7/25/2016 10:41,Business,Whitebridge,Parkway,1.5,,4.2,3.4,7.56,81,2.71,Foggy,Medium,Wallet,Yes,Cancelled by Driver,Rural,Suburban,SUV,7,1,50,12,140.72,381.3512,1.737283951,,No,,No,No,No,No,14.072,367.2792,
,7/25/2016 10:58,Business,Cary,Morrisville,4.9,,4.5,3,9.82,76,2.35,Clear,Medium,UPI,No,Cancelled by Passenger,Urban,Suburban,Auto,3,1,50,12,167.84,394.424,2.208421053,,No,,No,No,No,Yes,0,394.424,
,7/25/2016 11:33,Business,Morrisville,Cary,7.9,,3.8,3.5,9.81,67,1.27,Clear,Medium,Wallet,Yes,Cancelled by Driver,Suburban,Urban,Sedan,13,4,50,12,167.72,213.0044,2.503283582,,No,,No,No,No,No,16.772,196.2324,
,7/25/2016 11:44,Business,Parkway,Whitebridge,1.7,,3.8,5,7.68,68,1.55,Foggy,High,UPI,No,Cancelled by Passenger,Urban,Suburban,SUV,10,0,50,12,142.16,220.348,2.090588235,,No,,No,No,Yes,No,0,220.348,
,7/26/2016 15:49,Business,Whitebridge,Westpark Place,2.2,,3.6,4.6,1.04,65,1.09,Foggy,Medium,Cash,Yes,Completed,Suburban,Urban,Sedan,12,1,50,12,62.48,68.1032,0.961230769,,No,,No,No,No,No,6.248,61.8552,
,7/26/2016 17:24,Business,Westpark Place,Whitebridge,2.1,,3.8,4.9,22.15,58,2.86,Rainy,Low,UPI,Yes,Cancelled by Passenger,Urban,Suburban,Auto,12,4,50,12,315.8,903.188,5.444827586,,No,,No,Yes,No,No,31.58,871.608,
,7/26/2016 21:00,Business,Cary,Morrisville,2.5,Meal/Entertain,3.9,4,29.04,96,2.32,Rainy,High,Card,Yes,Cancelled by Driver,Rural,Urban,SUV,6,0,50,12,398.48,924.4736,4.150833333,,No,,No,Yes,Yes,No,39.848,884.6256,
,7/26/2016 22:39,Business,Morrisville,Cary,2.5,Meal/Entertain,3.8,3.2,7.5,98,2.49,Rainy,Medium,UPI,No,Completed,Suburban,Suburban,Mini,13,1,50,12,140,348.6,1.428571429,,No,,No,No,No,No,0,348.6,
,7/27/2016 19:20,Business,Cary,Morrisville,2.8,,3.6,4.1,20.23,77,1.62,Foggy,Low,Wallet,No,Cancelled by Passenger,Rural,Suburban,SUV,12,0,50,12,292.76,474.2712,3.802077922,,No,,No,Yes,No,No,0,474.2712,
,7/27/2016 21:57,Business,Morrisville,Raleigh,14.7,,3.7,3.9,22.51,107,2.69,Stormy,Low,Wallet,No,Completed,Suburban,Rural,SUV,14,0,50,12,320.12,861.1228,2.991775701,,No,,No,Yes,No,No,0,861.1228,
,7/27/2016 22:26,Business,Raleigh,Morrisville,14.6,,4.2,4.7,25.6,99,1.52,Foggy,Medium,Wallet,No,Completed,Urban,Rural,Auto,6,2,50,12,357.2,542.944,3.608080808,,No,,No,Yes,No,No,0,542.944,
,7/28/2016 0:09,Business,Morrisville,Cary,2.3,,3.8,3.2,13.26,62,1,Foggy,Low,UPI,No,Completed,Urban,Rural,Mini,14,3,50,12,209.12,209.12,3.372903226,,No,,No,No,No,No,0,209.12,
,7/29/2016 15:47,Business,Whitebridge,Westpark Place,2.2,,4,4,9.78,89,1.75,Rainy,Medium,Wallet,Yes,Cancelled by Passenger,Suburban,Suburban,Mini,12,2,50,12,167.36,292.88,1.880449438,,No,,No,No,No,No,16.736,276.144,
,7/29/2016 17:45,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,4.3,3.3,10.43,60,2.14,Foggy,Low,Wallet,Yes,Cancelled by Driver,Suburban,Urban,Mini,4,0,50,12,175.16,374.8424,2.919333333,,No,,No,No,No,No,17.516,357.3264,
,7/30/2016 17:27,Business,Cary,Durham,14,,4.5,3.6,21.67,115,1.96,Clear,High,Card,Yes,Cancelled by Passenger,Suburban,Suburban,Auto,12,4,50,12,310.04,607.6784,2.696,,No,,No,Yes,Yes,Yes,31.004,576.6744,
,7/30/2016 21:41,Business,Durham,Cary,13.3,,3.6,4.5,24.69,38,2.72,Foggy,High,UPI,Yes,Cancelled by Driver,Urban,Rural,Auto,11,1,50,12,346.28,941.8816,9.112631579,,No,,No,Yes,Yes,No,34.628,907.2536,
,7/31/2016 17:37,Business,Westpark Place,Whitebridge,1.8,,4.7,4,6.27,35,1.21,Foggy,High,Card,Yes,Cancelled by Passenger,Suburban,Suburban,Auto,6,3,50,12,125.24,151.5404,3.578285714,,No,,No,No,Yes,Yes,12.524,139.0164,
01-08-2016 12:47,08-01-2016 13:04,Business,Whitebridge,Arlington Park at Amberly,6.2,,4.4,3.8,11.76,56,2.11,Foggy,High,Wallet,No,Cancelled by Passenger,Suburban,Rural,Auto,11,1,50,12,191.12,403.2632,3.412857143,12,No,Monday,No,No,Yes,No,0,403.2632,
01-08-2016 13:08,08-01-2016 13:19,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,,3.6,3.8,27.16,93,2.03,Foggy,High,Wallet,Yes,Cancelled by Passenger,Rural,Rural,Auto,10,4,50,12,375.92,763.1176,4.042150538,13,No,Monday,No,Yes,Yes,No,37.592,725.5256,
01-08-2016 13:28,08-01-2016 13:46,Business,Lexington Park at Amberly,Westpark Place,1.9,,4.8,3.9,24.39,80,1.56,Stormy,Medium,Wallet,No,Cancelled by Driver,Suburban,Urban,Mini,4,3,50,12,342.68,534.5808,4.2835,13,No,Monday,No,Yes,No,Yes,0,534.5808,
01-08-2016 13:52,08-01-2016 14:14,Business,Cary,Apex,6.9,,4.9,4.6,29.56,5,2.64,Foggy,High,UPI,Yes,Cancelled by Passenger,Rural,Urban,Sedan,13,2,50,12,404.72,1068.4608,80.944,13,No,Monday,No,Yes,Yes,Yes,40.472,1027.9888,
01-08-2016 15:40,08-01-2016 15:47,Business,Apex,Cary,4.6,,3.6,4.8,22.87,59,2.51,Clear,High,Cash,No,Completed,Rural,Rural,Auto,8,0,50,12,324.44,814.3444,5.498983051,15,No,Monday,No,Yes,Yes,No,0,814.3444,
01-08-2016 16:18,08-01-2016 16:25,Business,Whitebridge,Edgehill Farms,2.8,,3.9,4.9,12.4,26,2.47,Clear,High,Wallet,No,Cancelled by Passenger,Rural,Rural,Sedan,9,4,50,12,198.8,491.036,7.646153846,16,No,Monday,No,No,Yes,No,0,491.036,
01-08-2016 16:29,08-01-2016 16:59,Business,Cary,Morrisville,9.1,,4.7,4.6,18.13,44,2.75,Foggy,High,Wallet,No,Completed,Urban,Suburban,SUV,2,0,50,12,267.56,735.79,6.080909091,16,No,Monday,No,Yes,Yes,Yes,0,735.79,
01-08-2016 17:23,08-01-2016 17:55,Business,Morrisville,Cary,8.1,,4.6,3.6,20.17,105,2.45,Rainy,Low,Wallet,Yes,Cancelled by Driver,Rural,Rural,SUV,7,0,50,12,292.04,715.498,2.781333333,17,Yes,Monday,No,Yes,No,Yes,29.204,686.294,
02-08-2016 08:11,08-02-2016 08:32,Business,Cary,Morrisville,8.4,Meeting,3.8,4.4,3.28,115,1.46,Stormy,High,Wallet,Yes,Cancelled by Driver,Suburban,Suburban,Auto,9,1,50,12,89.36,130.4656,0.777043478,8,Yes,Tuesday,No,No,Yes,No,8.936,121.5296,
02-08-2016 11:51,08-02-2016 12:15,Business,Arlington,Washington,4.9,,3.8,3.9,16.79,5,2.41,Foggy,High,UPI,Yes,Cancelled by Passenger,Urban,Rural,SUV,9,4,50,12,251.48,606.0668,50.296,11,No,Tuesday,No,Yes,Yes,No,25.148,580.9188,
02-08-2016 19:15,08-02-2016 19:23,Business,Kalorama Triangle,K Street,1,,4.1,3.5,21.57,69,1.62,Foggy,Medium,Cash,Yes,Cancelled by Passenger,Urban,Urban,Sedan,12,0,50,12,308.84,500.3208,4.475942029,19,Yes,Tuesday,No,Yes,No,No,30.884,469.4368,
02-08-2016 21:23,08-02-2016 21:29,Business,K Street,Kalorama Triangle,1,,4.2,4.7,5.85,67,1.48,Foggy,Low,Cash,No,Cancelled by Passenger,Urban,Urban,SUV,5,2,50,12,120.2,177.896,1.794029851,21,No,Tuesday,No,No,No,No,0,177.896,
03-08-2016 12:46,08-03-2016 13:00,Business,West End,Northwest Rectangle,2,,4.4,3.1,23.64,110,1.15,Rainy,Medium,Cash,No,Completed,Urban,Rural,SUV,1,3,50,12,333.68,383.732,3.033454545,12,No,Wednesday,No,Yes,No,No,0,383.732,
03-08-2016 14:59,08-03-2016 15:03,Business,K Street,Kalorama Triangle,1.1,,4.1,4.8,17.93,58,2.49,Rainy,High,Wallet,No,Cancelled by Driver,Urban,Suburban,Sedan,6,4,50,12,265.16,660.2484,4.571724138,14,No,Wednesday,No,Yes,Yes,No,0,660.2484,
03-08-2016 16:00,08-03-2016 16:04,Business,Kalorama Triangle,Downtown,1.5,,4.2,3.9,28.61,46,2.42,Rainy,Medium,Wallet,No,Completed,Urban,Suburban,SUV,8,1,50,12,393.32,951.8344,8.550434783,16,No,Wednesday,No,Yes,No,No,0,951.8344,
05-08-2016 17:23,08-05-2016 17:30,Business,Connecticut Avenue,Kalorama Triangle,1.3,,4.6,4.3,2.23,25,1.47,Stormy,Medium,Cash,Yes,Completed,Urban,Suburban,Auto,1,4,50,12,76.76,112.8372,3.0704,17,Yes,Friday,No,No,No,Yes,7.676,105.1612,
05-08-2016 18:17,08-05-2016 18:21,Business,Kalorama Triangle,Columbia Heights,1.8,,3.6,4.3,8.69,83,2.5,Clear,High,Cash,No,Cancelled by Passenger,Rural,Rural,Sedan,2,1,50,12,154.28,385.7,1.858795181,18,Yes,Friday,No,No,Yes,No,0,385.7,
05-08-2016 19:17,08-05-2016 19:27,Business,Columbia Heights,Kalorama Triangle,1.5,,3.9,4.8,18.45,85,2.84,Stormy,Low,Wallet,Yes,Cancelled by Passenger,Suburban,Rural,Sedan,13,3,50,12,271.4,770.776,3.192941176,19,Yes,Friday,No,Yes,No,No,27.14,743.636,
06-08-2016 06:40,08-06-2016 06:58,Business,Washington,Arlington,6.6,,4.6,4.3,9.6,26,1.22,Rainy,Low,Wallet,No,Completed,Suburban,Urban,Mini,13,2,50,12,165.2,201.544,6.353846154,6,No,Saturday,Yes,No,No,Yes,0,201.544,
06-08-2016 09:31,08-06-2016 09:53,Business,Morrisville,Cary,8,,4.8,4.2,21.72,42,1.47,Clear,Medium,Card,No,Completed,Rural,Urban,Mini,1,0,50,12,310.64,456.6408,7.396190476,9,Yes,Saturday,Yes,Yes,No,Yes,0,456.6408,
07-08-2016 17:14,08-07-2016 17:23,Business,Whitebridge,Edgehill Farms,2.7,,4.3,3.1,23.01,103,2.5,Clear,High,Card,No,Cancelled by Passenger,Rural,Rural,Sedan,5,4,50,12,326.12,815.3,3.166213592,17,Yes,Sunday,Yes,Yes,Yes,No,0,815.3,
07-08-2016 17:28,08-07-2016 17:43,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,4.3,4,3.97,113,1.55,Rainy,Medium,Card,Yes,Cancelled by Passenger,Urban,Urban,Sedan,2,1,50,12,97.64,151.342,0.864070796,17,Yes,Sunday,Yes,No,No,No,9.764,141.578,
07-08-2016 18:17,08-07-2016 18:23,Business,Cary,Morrisville,2.5,,3.7,3.3,15.9,84,2.25,Rainy,Medium,Cash,Yes,Completed,Urban,Suburban,Mini,10,3,50,12,240.8,541.8,2.866666667,18,Yes,Sunday,Yes,Yes,No,No,24.08,517.72,
07-08-2016 20:15,08-07-2016 20:23,Business,Morrisville,Cary,2.5,Meal/Entertain,4.2,4.5,15.76,12,1.16,Stormy,Medium,UPI,No,Cancelled by Passenger,Rural,Suburban,Auto,10,0,50,12,239.12,277.3792,19.92666667,20,Yes,Sunday,Yes,Yes,No,No,0,277.3792,
08-08-2016 16:17,08-08-2016 16:31,Business,Whitebridge,Farmington Woods,5.2,,4.3,4,11.71,66,1.9,Rainy,High,Wallet,No,Cancelled by Passenger,Urban,Rural,SUV,14,3,50,12,190.52,361.988,2.886666667,16,No,Monday,No,No,Yes,No,0,361.988,
08-08-2016 16:37,08-08-2016 16:50,Business,Farmington Woods,Edgehill Farms,4,,3.9,4.4,28.05,51,2.48,Clear,High,Card,No,Completed,Suburban,Suburban,SUV,4,2,50,12,386.6,958.768,7.580392157,16,No,Monday,No,Yes,Yes,No,0,958.768,
08-08-2016 17:02,08-08-2016 17:13,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,3.9,3.1,25,21,2.37,Foggy,Low,UPI,Yes,Completed,Suburban,Rural,SUV,1,0,50,12,350,829.5,16.66666667,17,Yes,Monday,No,Yes,No,No,35,794.5,
08-08-2016 21:50,08-08-2016 22:15,Business,Cary,Morrisville,4.8,,4.1,3.2,21.22,21,2.63,Rainy,High,Wallet,Yes,Cancelled by Driver,Urban,Suburban,Sedan,7,0,50,12,304.64,801.2032,14.50666667,21,No,Monday,No,Yes,Yes,No,30.464,770.7392,
08-08-2016 23:28,08-08-2016 23:37,Business,Morrisville,Cary,3.2,Customer Visit,3.5,4.4,21.72,94,2.75,Rainy,Medium,UPI,Yes,Completed,Urban,Rural,Auto,8,0,50,12,310.64,854.26,3.304680851,23,No,Monday,No,Yes,No,No,31.064,823.196,
09-08-2016 14:20,08-09-2016 14:38,Business,Whitebridge,Waverly Place,6.9,,4,3.1,14.39,17,2.55,Stormy,Medium,Cash,No,Cancelled by Passenger,Urban,Suburban,Mini,5,1,50,12,222.68,567.834,13.09882353,14,No,Tuesday,No,No,No,No,0,567.834,
09-08-2016 15:15,08-09-2016 15:36,Business,Cary,Raleigh,14.9,,3.8,3.1,27.71,21,2.34,Stormy,Low,Cash,Yes,Completed,Suburban,Suburban,Auto,2,0,50,12,382.52,895.0968,18.2152381,15,No,Tuesday,No,Yes,No,No,38.252,856.8448,
09-08-2016 16:04,08-09-2016 16:37,Business,Raleigh,Cary,17.4,,4,3,21.14,42,1.06,Rainy,High,Cash,No,Completed,Urban,Urban,Auto,8,3,50,12,303.68,321.9008,7.23047619,16,No,Tuesday,No,Yes,Yes,No,0,321.9008,
10-08-2016 16:56,08-10-2016 17:24,Business,Cary,Durham,12.9,,3.7,4.9,22.14,85,2.07,Clear,Medium,Card,Yes,Completed,Rural,Urban,SUV,1,1,50,12,315.68,653.4576,3.713882353,16,No,Wednesday,No,Yes,No,No,31.568,621.8896,
10-08-2016 17:53,08-10-2016 18:28,Business,Durham,Apex,15.3,,4.8,4.5,25.99,116,1.08,Clear,Low,Wallet,No,Cancelled by Driver,Urban,Urban,Mini,7,0,50,12,361.88,390.8304,3.119655172,17,Yes,Wednesday,No,Yes,No,Yes,0,390.8304,
10-08-2016 18:49,08-10-2016 18:50,Business,Apex,Apex,1,,4.4,3.7,8.95,82,2.62,Foggy,Low,Cash,No,Cancelled by Driver,Rural,Urban,Auto,1,3,50,12,157.4,412.388,1.919512195,18,Yes,Wednesday,No,No,No,No,0,412.388,
10-08-2016 19:47,08-10-2016 20:02,Business,Apex,Cary,6,,4.5,3.6,24.41,49,1.64,Rainy,Medium,Card,Yes,Cancelled by Passenger,Urban,Urban,Mini,12,3,50,12,342.92,562.3888,6.998367347,19,Yes,Wednesday,No,Yes,No,Yes,34.292,528.0968,
11-08-2016 12:53,08-11-2016 13:00,Business,Whitebridge,Heritage Pines,2.2,,4.7,3.7,6.66,10,2.12,Stormy,Medium,Card,No,Cancelled by Driver,Urban,Urban,Sedan,6,4,50,12,129.92,275.4304,12.992,12,No,Thursday,No,No,No,Yes,0,275.4304,
11-08-2016 13:14,08-11-2016 13:28,Business,Heritage Pines,Edgehill Farms,4.4,,4.2,4.5,11.01,39,1.56,Clear,High,Card,No,Completed,Suburban,Rural,SUV,13,3,50,12,182.12,284.1072,4.66974359,13,No,Thursday,No,No,Yes,No,0,284.1072,
11-08-2016 13:32,08-11-2016 13:42,Business,Edgehill Farms,Whitebridge,2.8,,3.6,4.3,10.73,114,2.57,Foggy,Low,Card,No,Cancelled by Driver,Rural,Rural,Mini,6,2,50,12,178.76,459.4132,1.568070175,13,No,Thursday,No,No,No,No,0,459.4132,
11-08-2016 18:37,08-11-2016 19:29,Business,Cary,Wake Forest,31.7,,4.3,3.4,29.38,18,2.77,Rainy,Medium,Cash,Yes,Completed,Rural,Urban,Sedan,5,0,50,12,402.56,1115.0912,22.36444444,18,Yes,Thursday,No,Yes,No,No,40.256,1074.8352,
11-08-2016 20:59,08-11-2016 21:44,Business,Wake Forest,Cary,31.9,,4.4,3.3,25.84,115,1.8,Clear,Low,Card,No,Cancelled by Driver,Rural,Rural,Sedan,2,0,50,12,360.08,648.144,3.131130435,20,Yes,Thursday,No,Yes,No,No,0,648.144,
12-08-2016 18:49,08-12-2016 18:52,Business,Whitebridge,Westpark Place,1.9,,4.6,3.2,21.33,76,2.73,Rainy,High,Cash,Yes,Cancelled by Driver,Suburban,Urban,Sedan,2,0,50,12,305.96,835.2708,4.025789474,18,Yes,Friday,No,Yes,Yes,Yes,30.596,804.6748,
12-08-2016 18:56,08-12-2016 19:05,Business,Westpark Place,Whitebridge,1.8,,4.1,4.3,22.08,65,1.53,Rainy,Medium,Cash,Yes,Cancelled by Driver,Rural,Rural,Auto,9,3,50,12,314.96,481.8888,4.845538462,18,Yes,Friday,No,Yes,No,No,31.496,450.3928,
,8/13/2016 15:58,Business,Cary,Morrisville,8.4,Meeting,3.7,4.5,17.3,19,2.07,Clear,High,Card,No,Completed,Suburban,Suburban,Auto,5,3,50,12,257.6,533.232,13.55789474,,No,,No,Yes,Yes,No,0,533.232,
,8/15/2016 9:52,Business,R?walpindi,Unknown Location,15.6,,3.9,3.5,28.47,58,2.72,Clear,Low,Cash,Yes,Cancelled by Driver,Urban,Rural,SUV,5,0,50,12,391.64,1065.2608,6.752413793,,No,,No,Yes,No,No,39.164,1026.0968,
,8/15/2016 15:47,Business,Unknown Location,Unknown Location,14.1,,4,3,15.39,31,1.65,Clear,High,Wallet,No,Completed,Urban,Rural,SUV,7,1,50,12,234.68,387.222,7.570322581,,No,,No,Yes,Yes,No,0,387.222,
,8/15/2016 17:30,Business,Unknown Location,Unknown Location,15.7,,4.5,3.2,12.04,17,2.91,Rainy,High,Wallet,Yes,Completed,Rural,Rural,Sedan,6,1,50,12,194.48,565.9368,11.44,,No,,No,No,Yes,Yes,19.448,546.4888,
,8/15/2016 20:30,Business,Unknown Location,Unknown Location,25.9,Temporary Site,4.4,4.9,5.73,117,1.24,Rainy,Low,UPI,No,Cancelled by Passenger,Urban,Suburban,SUV,2,2,50,12,118.76,147.2624,1.015042735,,No,,No,No,No,No,0,147.2624,
,8/16/2016 8:11,Business,Unknown Location,Unknown Location,7.9,,4,3.6,23.8,35,1.04,Foggy,High,Wallet,Yes,Cancelled by Driver,Urban,Urban,Auto,11,4,50,12,335.6,349.024,9.588571429,,No,,No,Yes,Yes,No,33.56,315.464,
,8/16/2016 8:23,Business,Unknown Location,Unknown Location,2.7,,5,4.5,22.3,39,2.81,Stormy,Low,Cash,No,Cancelled by Passenger,Rural,Rural,SUV,1,2,50,12,317.6,892.456,8.143589744,,No,,No,Yes,No,Yes,0,892.456,
,8/16/2016 8:53,Business,Unknown Location,Unknown Location,5.5,,4.4,4.2,12.15,64,1.14,Rainy,Medium,Cash,No,Cancelled by Passenger,Urban,Rural,Mini,5,0,50,12,195.8,223.212,3.059375,,No,,No,No,No,No,0,223.212,
,8/16/2016 10:27,Business,Unknown Location,Islamabad,5.7,,3.9,3.8,1.73,10,2.98,Stormy,Low,Wallet,No,Completed,Rural,Suburban,Auto,4,0,50,12,70.76,210.8648,7.076,,No,,No,No,No,No,0,210.8648,
,8/16/2016 10:38,Business,Islamabad,Islamabad,1.2,,3.7,3.4,25.33,73,2.9,Clear,Low,Card,No,Cancelled by Driver,Rural,Urban,Sedan,12,0,50,12,353.96,1026.484,4.848767123,,No,,No,Yes,No,No,0,1026.484,
,8/16/2016 12:03,Business,Islamabad,Unknown Location,5.7,Temporary Site,3.7,3.2,1.33,90,1.27,Rainy,Medium,Card,Yes,Completed,Urban,Rural,Sedan,3,4,50,12,65.96,83.7692,0.732888889,,No,,No,No,No,No,6.596,77.1732,
,8/16/2016 15:36,Business,Unknown Location,Unknown Location,16.2,,3.9,4.2,21.41,62,2.08,Foggy,Low,Cash,Yes,Completed,Urban,Suburban,SUV,2,3,50,12,306.92,638.3936,4.950322581,,No,,No,Yes,No,No,30.692,607.7016,
,8/17/2016 10:41,Business,Unknown Location,Unknown Location,2.6,,3.7,4.5,29.14,53,1.37,Foggy,Medium,Card,No,Cancelled by Driver,Urban,Urban,Auto,10,4,50,12,399.68,547.5616,7.541132075,,No,,No,Yes,No,No,0,547.5616,
,8/17/2016 11:20,Business,Unknown Location,Unknown Location,12.1,,3.8,4.3,13.69,27,1.86,Stormy,Medium,UPI,Yes,Completed,Urban,Urban,Sedan,2,2,50,12,214.28,398.5608,7.936296296,,No,,No,No,No,No,21.428,377.1328,
,8/17/2016 14:50,Business,Unknown Location,R?walpindi,1.4,,3.9,4.1,7.81,93,1.12,Clear,Low,UPI,No,Cancelled by Driver,Urban,Rural,Sedan,14,3,50,12,143.72,160.9664,1.545376344,,No,,No,No,No,No,0,160.9664,
,8/17/2016 15:47,Business,R?walpindi,Islamabad,6.4,,3.8,3.1,21.44,38,1.45,Stormy,High,Wallet,No,Cancelled by Driver,Suburban,Rural,Auto,4,3,50,12,307.28,445.556,8.086315789,,No,,No,Yes,Yes,No,0,445.556,
,8/17/2016 16:50,Business,Islamabad,Unknown Location,7.3,,4.8,4.9,24.7,30,1.73,Clear,High,Wallet,Yes,Completed,Urban,Rural,Auto,2,2,50,12,346.4,599.272,11.54666667,,No,,No,Yes,Yes,Yes,34.64,564.632,
,8/17/2016 17:00,Business,Unknown Location,Unknown Location,5.3,,3.6,4.6,16.85,51,1.88,Foggy,Medium,Card,Yes,Completed,Suburban,Rural,Sedan,4,3,50,12,252.2,474.136,4.945098039,,No,,No,Yes,No,No,25.22,448.916,
,8/17/2016 17:34,Business,Unknown Location,Unknown Location,5.5,,4.3,3.6,29.04,9,2.95,Stormy,High,Cash,No,Cancelled by Passenger,Rural,Suburban,SUV,3,1,50,12,398.48,1175.516,44.27555556,,No,,No,Yes,Yes,No,0,1175.516,
,8/17/2016 18:57,Business,Unknown Location,Unknown Location,7.7,Temporary Site,4.1,5,2.5,94,2.62,Foggy,High,Wallet,Yes,Completed,Urban,Suburban,SUV,9,2,50,12,80,209.6,0.85106383,,No,,No,No,Yes,No,8,201.6,
,8/18/2016 19:07,Business,Unknown Location,Unknown Location,7.6,Temporary Site,5,4.2,15.64,24,2.47,Foggy,Low,UPI,No,Cancelled by Driver,Urban,Rural,SUV,7,2,50,12,237.68,587.0696,9.903333333,,No,,No,Yes,No,Yes,0,587.0696,
,8/19/2016 8:45,Business,Unknown Location,Noorpur Shahan,7.6,,3.7,4.2,21.84,10,2.07,Clear,Medium,Wallet,Yes,Cancelled by Passenger,Urban,Urban,Mini,14,1,50,12,312.08,646.0056,31.208,,No,,No,Yes,No,No,31.208,614.7976,
,8/19/2016 9:07,Business,Noorpur Shahan,Islamabad,3.3,,4.1,4.5,26.02,74,2.68,Stormy,Medium,Wallet,Yes,Cancelled by Driver,Rural,Rural,Auto,13,4,50,12,362.24,970.8032,4.895135135,,No,,No,Yes,No,No,36.224,934.5792,
,8/19/2016 9:47,Business,Islamabad,R?walpindi,6.5,,5,4.6,6.2,63,1.68,Stormy,Low,UPI,Yes,Cancelled by Passenger,Suburban,Urban,Sedan,11,4,50,12,124.4,208.992,1.974603175,,No,,No,No,No,Yes,12.44,196.552,
,8/19/2016 11:06,Business,R?walpindi,Unknown Location,2,,4.8,4.3,24.2,68,2.42,Foggy,High,Cash,Yes,Completed,Suburban,Urban,Mini,12,4,50,12,340.4,823.768,5.005882353,,No,,No,Yes,Yes,Yes,34.04,789.728,
,8/19/2016 12:24,Business,Unknown Location,Islamabad,5.7,,4.7,3.3,17.03,118,2.99,Foggy,Medium,Wallet,Yes,Completed,Urban,Urban,SUV,3,3,50,12,254.36,760.5364,2.15559322,,No,,No,Yes,No,Yes,25.436,735.1004,
,8/19/2016 16:06,Business,Islamabad,Islamabad,3.2,,3.9,3.7,12.5,22,1.63,Clear,High,Wallet,No,Completed,Urban,Suburban,Mini,13,1,50,12,200,326,9.090909091,,No,,No,No,Yes,No,0,326,
,8/19/2016 17:52,Business,Islamabad,Unknown Location,12.5,,3.8,4.9,4.82,8,2.35,Rainy,Medium,Wallet,Yes,Cancelled by Driver,Urban,Urban,Sedan,14,2,50,12,107.84,253.424,13.48,,No,,No,No,No,No,10.784,242.64,
,8/21/2016 10:29,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,4.5,3.4,26.09,21,2.69,Rainy,Medium,Card,Yes,Cancelled by Passenger,Urban,Urban,Sedan,8,2,50,12,363.08,976.6852,17.28952381,,No,,No,Yes,No,Yes,36.308,940.3772,
,8/21/2016 14:34,Business,Unknown Location,Unknown Location,7.7,,4.9,3.7,5.56,18,2.83,Foggy,Medium,Wallet,No,Cancelled by Driver,Rural,Suburban,Auto,9,2,50,12,116.72,330.3176,6.484444444,,No,,No,No,No,Yes,0,330.3176,
,8/21/2016 17:02,Business,Unknown Location,Islamabad,12.2,,4.3,3.9,9.98,82,2.44,Rainy,Medium,UPI,No,Cancelled by Passenger,Urban,Urban,SUV,13,3,50,12,169.76,414.2144,2.070243902,,No,,No,No,No,No,0,414.2144,
,8/21/2016 18:17,Business,Islamabad,Islamabad,1.4,,4.4,3.9,9.41,17,1.57,Rainy,High,Cash,No,Completed,Rural,Urban,SUV,7,3,50,12,162.92,255.7844,9.583529412,,No,,No,No,Yes,No,0,255.7844,
,8/21/2016 19:24,Business,Islamabad,Unknown Location,20.2,,3.9,4.2,26.27,11,1.65,Rainy,High,Cash,Yes,Cancelled by Driver,Urban,Rural,Mini,6,4,50,12,365.24,602.646,33.20363636,,No,,No,Yes,Yes,No,36.524,566.122,
,8/22/2016 10:44,Business,Unknown Location,Islamabad,9.8,,4.7,4.9,20.51,48,1.04,Rainy,High,UPI,Yes,Completed,Suburban,Urban,SUV,4,3,50,12,296.12,307.9648,6.169166667,,No,,No,Yes,Yes,Yes,29.612,278.3528,
,8/22/2016 11:23,Business,Islamabad,Unknown Location,6.3,,3.8,3.5,24.1,19,2.52,Foggy,High,Card,No,Cancelled by Driver,Suburban,Urban,Mini,5,4,50,12,339.2,854.784,17.85263158,,No,,No,Yes,Yes,No,0,854.784,
